244	5
245	101
245	1260
245	1581
245	977
245	471
245	537
246	1081
247	5
247	1263
248	1296
248	5
248	243
248	1581
249	1581
250	1581
251	5
252	1081
252	838
253	1581
254	355
254	838
254	1581
254	846
254	977
255	1081
256	1581
256	1318
257	1581
258	1581
259	5
260	271
261	698
261	1581
261	5
262	5
262	1117
263	5
264	5
265	977
265	1915
265	1581
265	389
266	1296
266	307
266	471
267	891
267	1081
267	258
267	1507
268	5
269	389
269	271
270	977
270	938
270	1581
270	5
271	1296
271	5
272	5
273	5
274	1144
274	938
274	1746
274	1581
275	1820
275	471
276	1144
277	1296
277	5
278	1296
278	1813
279	1581
280	1144
280	1581
281	977
282	5
282	1470
283	1081
283	1581
284	5
285	5
285	1318
286	1144
286	1581
287	977
287	5
288	1820
288	1846
288	695
289	1581
290	1296
290	1841
290	5
291	1296
292	5
293	5
294	5
295	977
296	1323
297	977
297	5
298	1296
298	210
298	5
299	5
300	5
301	1144
301	977
301	5
302	5
303	1581
303	366
304	1466
304	1820
304	5
305	5
305	1466
305	1581
305	389
306	5
307	1081
308	1820
308	5
308	447
309	1581
310	977
310	1505
310	1581
310	1470
311	1505
312	353
312	5
312	838
312	1581
312	977
312	1106
312	471
313	1581
313	1263
314	1807
315	5
316	1296
316	5
317	1581
318	307
318	5
319	5
320	1081
321	578
321	5
321	1581
321	1807
322	5
323	389
323	936
323	977
323	1081
323	1470
324	5
325	1650
325	5
325	1470
326	5
327	5
328	389
329	261
329	133
329	5
329	366
329	1460
329	822
329	1402
330	977
330	271
331	1217
331	1480
331	1581
331	624
331	414
332	994
332	386
332	1581
332	1296
332	471
333	5
334	1581
334	5
335	5
336	1144
337	5
337	872
337	843
337	1581
337	977
337	88
338	1144
339	1346
340	1323
341	5
342	5
343	386
344	5
345	1820
345	366
346	5
346	1581
346	366
346	1296
346	1751
346	505
347	5
347	1581
348	5
348	1581
349	5
350	5
350	1470
351	1081
351	1796
351	1581
351	1318
352	386
353	5
353	1581
354	872
354	977
354	5
355	1296
355	5
355	1581
356	1581
357	5
358	1296
358	1581
359	1117
360	1263
361	977
361	1371
361	1581
361	271
362	977
362	1581
362	5
362	1470
363	1296
364	585
364	5
365	1581
366	1296
367	1296
367	977
368	1505
368	1581
369	1581
370	977
370	5
371	1081
371	1581
372	1569
372	677
372	5
372	493
372	1581
372	244
372	471
373	977
373	1581
374	578
374	1581
374	977
374	179
374	955
375	1768
375	5
376	977
376	5
376	171
376	1581
377	1836
377	5
378	1581
379	1296
379	1581
379	5
380	1172
380	1581
381	1581
382	769
382	210
382	1581
382	5
383	1323
383	1707
383	1936
383	977
383	471
384	5
384	1581
385	977
385	5
386	5
386	1581
387	1581
387	447
388	5
389	1792
389	5
389	1581
389	271
389	695
389	1117
389	1470
390	1581
391	872
392	872
392	1581
392	1215
393	1296
393	977
393	5
394	1144
395	1144
395	1581
396	5
397	1581
398	5
399	5
399	1581
399	271
399	1081
399	414
400	1081
400	1581
401	1581
401	1318
402	1505
402	5
403	5
404	1480
404	749
404	1650
404	5
405	256
405	5
405	749
405	977
405	1144
406	1505
406	977
406	5
406	1318
407	977
407	1581
407	5
408	1581
409	1581
410	1796
410	389
410	271
411	977
411	5
412	1569
413	1581
414	1581
414	5
415	891
415	1581
416	977
416	5
417	452
417	5
417	1581
417	977
417	244
417	125
418	5
419	5
420	977
420	1581
421	5
421	31
422	1081
423	5
424	1363
424	1820
424	5
424	471
425	872
425	1581
425	5
426	5
427	977
427	1820
427	1581
428	977
428	307
429	5
430	5
431	1820
431	1581
432	392
432	1081
432	1944
433	977
433	1581
433	1081
434	1081
434	1323
435	389
435	1581
435	1774
435	977
435	210
436	1081
437	977
437	5
437	1081
438	271
439	5
439	1581
439	245
439	695
439	1081
440	1505
440	5
440	1081
441	884
441	271
442	673
442	5
442	1581
442	1296
442	1081
443	1581
443	1263
444	505
444	5
445	1081
445	709
446	977
447	1081
447	307
448	977
448	379
448	1804
448	1569
449	977
449	5
450	977
450	5
450	1581
450	1774
451	977
451	1581
452	872
452	1581
452	846
453	977
453	1581
453	271
454	977
455	1144
455	5
455	709
456	822
457	258
457	5
458	5
458	1318
458	1581
458	1775
458	977
458	471
459	1117
460	1081
460	210
461	1081
461	838
461	911
462	1263
463	1081
464	977
464	1581
464	822
465	872
466	1081
467	245
467	1581
467	1081
468	1944
468	1296
468	872
469	1263
470	1944
470	1820
471	1944
472	977
472	891
473	1081
474	977
474	1581
475	5
476	5
477	1296
477	1581
478	1081
479	1263
480	1820
481	1581
482	1581
482	5
482	1278
482	471
483	891
483	5
484	1944
484	698
484	5
485	386
486	1318
486	366
486	891
486	414
487	1944
487	1820
487	471
488	1081
488	5
489	1581
489	846
489	977
489	1751
489	1081
489	507
490	891
491	977
492	1296
492	505
492	1581
493	1296
493	1707
493	766
493	1471
494	245
494	225
494	5
494	318
495	977
495	1581
496	1081
497	1263
498	355
498	1225
498	1581
498	846
498	1296
498	977
498	698
499	1144
499	1841
499	1581
499	1143
500	1581
500	822
501	5
501	1581
502	1820
502	5
503	452
503	5
503	1581
503	977
503	1427
504	1581
505	977
506	891
506	1081
506	171
506	1581
507	1081
508	977
508	1581
509	307
509	1581
510	5
511	1117
512	1581
513	977
513	1581
514	977
514	307
514	5
515	1581
516	271
517	1081
518	1581
518	471
519	5
519	271
519	847
519	245
519	1081
520	977
521	1296
521	1581
521	1263
522	977
523	5
524	1581
525	977
525	1581
526	1081
527	1081
528	1592
528	307
528	447
529	1144
529	1841
529	749
529	911
530	1581
531	1581
531	271
532	1493
532	766
532	1263
533	1296
533	1581
534	1820
535	447
536	5
537	389
537	5
537	295
537	977
537	210
537	471
537	1117
538	872
538	1581
539	891
539	1796
539	1581
540	1581
540	838
541	258
541	1581
542	5
542	447
543	1290
543	1707
543	1581
543	307
543	471
543	1402
543	1245
543	670
544	1820
545	911
546	1144
547	977
548	977
549	1581
550	977
551	1796
551	5
552	1944
552	872
553	1581
554	977
555	1581
556	5
557	891
558	977
558	258
558	1581
559	1081
559	977
560	1081
560	977
561	1081
562	977
562	5
563	977
563	1581
564	1944
564	872
564	5
565	872
565	258
565	469
566	1581
566	1117
567	1144
567	749
567	1581
568	977
568	1650
568	5
569	1144
569	1318
570	5
571	977
571	389
572	977
572	1581
573	5
574	838
575	5
576	5
577	256
577	977
578	1480
578	977
578	698
579	977
579	1581
580	1617
580	5
581	471
582	5
583	5
584	1841
584	891
585	977
586	5
586	1318
586	1127
587	5
587	1318
588	1081
588	5
589	1081
590	5
590	1581
590	447
591	5
591	1581
591	245
591	471
591	1081
592	1796
592	5
593	5
594	977
595	5
596	977
596	5
596	749
597	5
598	1144
599	1944
599	1820
599	872
600	1581
601	977
601	389
602	101
602	614
602	1127
602	838
602	389
602	271
602	752
603	1081
603	1581
603	471
604	5
604	1581
605	977
605	1502
606	1505
607	5
608	1820
608	5
609	5
610	5
611	1800
611	891
611	1796
611	5
612	1820
613	5
613	1318
613	1581
613	977
613	1820
614	1505
614	5
614	872
614	1480
614	1581
614	1296
614	752
614	698
614	382
615	5
616	977
616	1796
616	5
616	838
617	452
617	5
617	1926
617	1581
617	1837
617	1944
618	977
619	1650
619	1323
619	1796
619	5
620	977
620	5
621	471
622	977
622	5
622	389
623	1796
623	389
623	1318
623	1581
623	977
623	891
624	1796
624	1581
624	1926
624	471
625	1081
626	5
626	471
627	977
627	1796
627	1620
627	1581
628	1796
628	1581
629	5
630	1144
630	1746
631	1796
631	1581
631	1296
631	471
631	507
632	1620
632	471
633	5
633	822
634	1144
634	538
634	1770
635	977
635	5
636	389
636	1242
636	1774
636	977
636	1944
636	442
636	507
636	1820
637	1820
638	1796
639	1081
639	1263
639	471
640	1796
641	1796
642	5
643	5
643	20
643	1581
643	1318
644	1820
645	1296
646	1081
647	5
648	5
649	977
649	5
650	977
650	1581
651	1820
652	5
653	602
653	5
654	5
655	872
655	977
655	5
655	838
656	5
656	1821
657	698
657	5
658	258
658	1581
659	366
660	977
660	210
661	977
661	471
662	471
663	1144
663	838
663	1318
664	5
665	471
666	1505
666	834
666	1820
667	1820
668	5
669	872
669	1581
669	838
670	1820
671	471
672	752
672	1377
672	5
672	471
673	977
674	1375
675	5
676	1581
677	977
678	1581
679	1581
680	1820
680	389
681	1944
682	1296
682	5
683	1796
683	1581
683	977
683	1841
683	1081
684	5
685	471
686	977
686	698
687	5
688	1480
688	1581
688	471
689	258
689	389
689	838
689	970
689	1581
689	271
689	1721
690	1480
691	5
691	31
692	1375
693	5
694	1804
694	5
695	1804
696	1144
696	698
696	5
697	977
697	698
697	5
698	1581
698	5
699	1505
699	5
699	1480
699	1581
699	752
699	382
700	977
700	1581
700	501
700	271
701	471
702	1296
703	1581
703	271
704	1820
705	698
705	5
706	698
707	977
708	1820
708	838
709	977
709	1318
710	1081
711	1296
711	1581
712	1296
713	1117
714	386
715	5
716	386
716	1581
716	271
716	1556
716	469
716	505
717	1944
717	977
717	698
718	698
718	891
718	1581
719	1296
719	5
719	1581
719	1263
720	5
720	1263
721	5
721	1581
722	977
722	5
723	5
724	471
724	355
724	5
724	507
724	27
724	318
725	911
726	5
727	5
727	1318
728	977
728	1581
729	355
729	5
729	872
729	1581
729	318
730	245
730	471
731	452
731	5
731	936
731	1581
731	977
732	5
733	977
733	698
734	5
734	1581
734	822
735	5
735	884
735	1581
735	1926
736	5
736	1581
737	977
737	1650
737	1470
738	1440
738	5
738	1581
739	5
740	1820
740	5
741	977
741	5
741	838
742	5
743	5
744	5
745	5
746	1707
747	493
747	452
747	1581
747	822
748	977
748	5
749	5
750	5
751	5
752	5
753	5
754	505
754	1581
754	977
754	5
755	1820
756	5
757	106
757	258
757	1820
757	829
758	1081
758	5
759	5
760	977
761	977
761	5
761	911
762	1800
762	1081
762	5
763	376
763	1581
763	5
764	769
764	452
764	1581
764	271
764	1296
764	245
764	471
765	1144
765	538
765	14
766	1480
766	1323
766	5
767	1581
767	5
768	752
768	698
768	1581
769	5
770	1296
771	5
771	1581
771	977
771	1650
771	858
771	1470
772	5
773	1865
774	258
774	1820
774	5
775	5
776	5
777	5
777	1581
778	210
779	5
779	1607
780	1081
780	5
781	977
781	307
781	1796
781	1581
782	5
783	5
784	5
785	1144
785	977
785	5
786	5
787	5
787	1318
788	913
788	210
788	1820
789	5
790	1081
791	977
791	469
792	872
792	977
792	1581
793	1581
794	698
794	5
795	1581
796	5
796	371
796	1581
797	1296
798	210
798	5
799	5
799	977
799	1650
799	210
799	1470
800	210
801	1296
801	1707
801	5
802	977
803	5
804	977
805	210
805	5
806	1296
806	1581
807	1144
807	977
807	1581
807	1296
808	5
809	1296
810	5
811	769
811	447
812	1581
813	245
813	5
813	1581
813	838
814	307
815	1296
815	1581
816	5
817	5
818	210
819	5
820	5
820	471
821	1440
821	838
822	5
823	5
824	5
825	5
826	872
826	1581
826	271
827	5
827	1117
827	1774
828	307
828	5
829	5
830	941
831	1557
832	386
832	355
832	1796
832	1581
833	258
834	1427
834	1581
835	5
835	1581
836	307
836	1581
837	698
837	1581
837	271
838	5
838	1581
839	1296
839	1581
839	1263
840	1144
840	1143
840	941
840	911
841	1144
841	1746
841	507
842	5
843	1581
843	1926
844	5
845	1081
845	1820
845	1309
846	872
846	505
846	1581
846	838
847	1944
847	922
847	389
848	1581
848	1926
849	1081
850	1296
850	1581
851	1440
851	1081
851	1581
852	5
853	1308
853	5
854	1296
855	1263
856	1581
856	414
857	1296
857	1581
858	1081
858	1581
858	1263
859	199
859	1581
859	1263
859	695
859	27
859	670
860	1296
860	1581
860	271
861	5
862	1296
862	1581
863	5
864	5
864	1581
864	941
865	307
865	5
866	5
867	5
868	1581
868	5
869	1820
870	5
871	1081
871	5
872	5
873	5
874	1581
875	5
875	366
876	5
877	1081
877	5
878	482
878	5
878	389
878	471
879	1128
880	5
880	1581
881	5
882	5
882	318
883	1440
883	5
884	1081
885	1581
886	1296
886	695
886	271
887	5
888	1296
888	1581
888	1440
889	1440
889	5
890	5
890	1581
891	1313
891	106
892	5
893	5
894	1144
895	5
896	5
897	5
898	5
899	5
900	1081
901	1440
901	1581
902	210
903	1263
904	977
904	1581
905	977
906	5
906	1581
907	1581
908	1820
909	469
909	977
909	1581
910	1617
911	977
911	366
911	5
911	501
912	1144
912	538
913	5
913	366
914	1581
915	1581
915	471
916	1581
917	1081
917	1581
918	1081
918	5
918	1581
918	469
919	355
919	5
919	1581
919	977
919	501
919	1116
920	1296
921	1569
921	5
921	1581
921	307
921	471
921	698
922	452
922	1581
923	1144
923	977
923	1143
924	1144
924	5
925	977
925	355
925	1581
925	471
926	1440
926	1581
927	698
927	1581
928	1581
929	977
929	1581
930	1581
931	1944
931	1581
932	1581
933	307
933	1581
934	5
934	1581
935	505
935	1581
936	977
936	1581
937	1581
938	1440
938	5
938	1581
938	1296
938	1650
939	1081
939	210
939	1581
940	5
940	1581
941	1581
942	1427
943	1800
943	1581
943	5
943	271
944	1581
945	5
945	1323
945	1581
945	1081
945	1470
946	1296
946	1581
946	1781
947	1081
947	1581
948	1770
948	1581
948	386
949	1707
949	1581
950	1617
950	1581
951	1440
951	1581
952	1144
952	1746
952	1581
953	5
954	1497
955	1081
956	1117
957	5
958	1081
959	471
960	5
961	1440
961	1081
961	1581
962	389
963	1081
963	1707
964	1081
964	1926
965	1081
966	5
967	1944
967	1081
967	872
967	271
968	1144
968	1081
969	1592
969	1296
969	1081
970	1497
970	1926
971	258
971	1479
971	695
971	1944
971	1081
971	1820
972	1081
972	1581
972	318
973	5
974	1081
975	1081
976	1296
976	1081
977	1081
978	1081
978	1796
978	1581
979	1081
980	1944
980	1081
980	507
980	695
981	1081
982	1081
982	210
982	5
982	386
983	210
983	5
984	1081
985	1081
986	5
987	307
987	5
987	355
987	869
988	1081
989	869
989	389
989	5
989	872
989	106
989	977
989	1650
989	307
989	1081
990	1081
991	1117
992	872
992	1081
992	271
993	1144
994	891
995	1581
996	656
996	1581
996	1926
997	1144
997	313
997	977
997	1143
998	5
999	891
1000	977
1001	1581
1002	307
1002	1323
1002	5
1003	872
1003	1427
1003	1581
1004	1841
1004	977
1004	1581
1004	1231
1005	5
1006	1144
1006	1581
1007	5
1008	1081
1009	1081
1009	210
1009	891
1010	1144
1011	1569
1011	549
1011	1296
1011	1081
1011	1215
1012	258
1012	389
1012	5
1012	1832
1012	106
1012	1296
1012	210
1012	1944
1013	1865
1013	1117
1014	1081
1015	1424
1015	1080
1015	1820
1016	210
1016	1117
1017	1581
1018	469
1018	1581
1019	1650
1019	5
1019	1117
1020	1820
1021	469
1021	891
1021	1581
1021	271
1022	884
1022	822
1023	891
1023	1190
1024	1581
1025	1581
1025	271
1026	1296
1027	1581
1027	1117
1028	1081
1028	271
1029	1081
1030	307
1031	307
1031	271
1032	5
1033	307
1033	5
1034	5
1035	1096
1035	1081
1035	1296
1036	5
1036	389
1036	1581
1036	307
1036	471
1036	1820
1037	698
1037	5
1038	1480
1038	1081
1039	307
1039	244
1040	307
1041	307
1041	891
1042	307
1042	5
1043	1144
1043	1081
1044	307
1045	1738
1045	307
1046	1081
1046	846
1046	1127
1047	5
1048	307
1049	5
1050	872
1050	1820
1051	1117
1052	1117
1053	1926
1054	505
1054	307
1054	822
1055	1488
1055	553
1055	307
1055	471
1056	307
1056	5
1057	1081
1058	1263
1059	5
1060	977
1060	698
1060	5
1061	1800
1061	1707
1061	1440
1062	1296
1062	1440
1063	872
1063	977
1063	5
1063	471
1064	1296
1065	872
1066	307
1066	244
1066	846
1067	1650
1067	1117
1068	5
1069	1944
1069	1296
1069	1402
1070	1296
1070	1581
1070	1781
1071	5
1072	5
1073	977
1074	1081
1074	5
1075	846
1075	507
1075	270
1075	1775
1076	1296
1077	977
1078	307
1079	977
1079	5
1079	471
1080	1865
1080	1081
1081	5
1082	88
1082	977
1082	386
1082	1581
1083	977
1084	977
1085	447
1086	1117
1087	977
1087	5
1087	1581
1087	1190
1088	977
1088	1820
1088	5
1089	1117
1090	1296
1090	1581
1091	977
1092	911
1093	5
1094	5
1094	1581
1094	469
1094	695
1094	440
1095	5
1096	5
1097	977
1097	1650
1097	1308
1097	1581
1098	1581
1099	1581
1100	1296
1100	1804
1100	1581
1100	1263
1101	891
1101	1581
1101	471
1102	1296
1102	769
1102	1581
1103	5
1104	5
1105	872
1105	1581
1105	271
1105	1081
1105	1215
1106	5
1107	977
1107	698
1108	307
1108	1796
1108	1581
1109	977
1109	471
1110	1296
1110	977
1110	1581
1110	271
1111	977
1112	977
1112	5
1113	1081
1114	977
1114	1581
1115	891
1116	355
1116	972
1116	1172
1116	822
1116	318
1117	1081
1118	353
1118	199
1118	1581
1118	471
1118	1081
1118	318
1118	1215
1119	1216
1119	353
1119	1106
1119	1581
1120	196
1120	1296
1120	245
1120	1081
1120	1215
1121	1296
1121	1581
1122	977
1122	1116
1123	1144
1124	1353
1124	1826
1124	447
1125	1581
1126	977
1126	469
1127	5
1128	1081
1129	27
1129	891
1130	977
1131	5
1132	1707
1133	307
1134	1263
1135	353
1135	1106
1135	1581
1136	1263
1137	5
1138	1581
1138	846
1138	271
1138	210
1138	1747
1138	411
1139	5
1139	367
1140	1081
1141	1866
1141	355
1142	353
1142	1106
1142	471
1143	271
1144	1707
1145	1144
1146	1081
1146	5
1147	447
1148	307
1148	447
1149	977
1150	5
1150	471
1151	977
1151	698
1151	471
1152	1144
1153	307
1153	1915
1153	1081
1153	507
1154	1081
1155	5
1156	307
1157	1263
1158	1106
1158	822
1158	471
1159	977
1159	307
1159	1581
1159	271
1160	307
1161	977
1162	1581
1162	822
1163	1866
1163	1581
1163	471
1164	698
1165	5
1166	872
1166	1081
1166	355
1166	846
1167	1215
1167	1581
1167	1383
1168	1296
1168	1820
1169	1081
1169	698
1170	891
1170	1493
1171	1296
1171	27
1171	5
1171	1775
1172	872
1172	1820
1173	1792
1173	1581
1173	1296
1173	245
1173	1215
1174	5
1175	27
1176	5
1177	1144
1177	471
1178	27
1178	507
1178	580
1179	5
1180	1313
1180	5
1180	1290
1180	1707
1180	177
1181	5
1182	977
1182	698
1183	1081
1183	307
1183	471
1184	389
1184	78
1184	271
1184	624
1184	1081
1184	1599
1185	471
1186	5
1187	1296
1187	469
1187	1427
1187	5
1188	1081
1188	5
1189	1944
1189	471
1190	471
1191	1081
1191	1581
1192	1944
1192	1581
1193	1081
1194	5
1194	1470
1195	471
1196	27
1196	580
1197	5
1198	5
1198	1774
1199	5
1199	1581
1199	977
1199	471
1199	698
1199	1308
1200	1117
1201	5
1201	872
1201	1581
1201	271
1201	368
1201	471
1201	505
1202	846
1202	382
1202	1581
1202	414
1203	1792
1203	5
1203	1617
1203	1650
1203	698
1203	446
1204	5
1205	1817
1205	1323
1205	5
1206	977
1206	580
1206	1581
1207	1117
1208	891
1208	5
1209	920
1209	5
1210	1144
1210	1581
1210	631
1211	1650
1211	5
1211	1926
1212	307
1212	5
1212	1734
1213	1117
1214	846
1215	199
1216	1707
1217	27
1218	199
1219	872
1219	5
1220	1081
1220	318
1220	271
1221	1081
1221	199
1222	1081
1223	1569
1223	452
1223	1581
1223	159
1224	933
1224	471
1224	1081
1224	507
1224	318
1225	1296
1225	1707
1225	1581
1225	471
1226	5
1227	977
1227	5
1228	1117
1229	1581
1229	471
1230	1817
1230	27
1231	1081
1231	698
1232	872
1232	1581
1232	199
1233	1581
1234	977
1235	1581
1235	199
1236	1081
1237	5
1238	1081
1239	1470
1239	5
1239	199
1239	1581
1239	846
1239	1650
1239	507
1239	318
1240	199
1241	199
1242	1581
1242	199
1243	920
1243	1581
1243	711
1244	258
1244	994
1244	101
1244	199
1244	872
1244	1581
1244	695
1245	1707
1245	1581
1245	695
1246	5
1246	389
1246	846
1246	1944
1246	1081
1246	507
1246	318
1247	1081
1247	1796
1247	1581
1247	199
1248	920
1248	1581
1249	199
1249	1308
1249	471
1250	471
1251	891
1251	1581
1252	1569
1252	225
1252	1581
1252	752
1252	695
1253	199
1254	271
1254	1263
1255	199
1256	1144
1257	1817
1257	27
1257	846
1257	507
1258	5
1258	1581
1259	911
1260	872
1260	1081
1260	199
1260	471
1261	1506
1261	872
1261	846
1261	1296
1261	116
1261	1628
1262	1296
1262	766
1263	1650
1263	5
1263	1581
1264	471
1264	244
1264	5
1264	1751
1265	1581
1266	1081
1266	370
1266	1817
1266	1170
1267	27
1267	1581
1268	1581
1268	199
1269	386
1269	695
1269	1581
1269	846
1269	271
1269	977
1269	210
1269	757
1269	1655
1269	507
1269	1820
1269	447
1270	5
1271	891
1272	27
1272	1581
1272	271
1273	1081
1274	271
1275	872
1275	1581
1275	271
1275	471
1275	505
1276	977
1276	471
1276	1751
1277	872
1277	5
1278	471
1279	196
1279	1581
1279	1296
1279	1081
1279	1215
1280	27
1280	471
1281	1144
1281	698
1281	1581
1282	698
1282	1581
1283	1081
1284	872
1284	1581
1285	872
1285	471
1286	471
1287	1081
1288	1296
1289	872
1289	977
1289	307
1290	1817
1291	1296
1292	5
1292	1581
1293	698
1294	1081
1294	1106
1295	872
1295	271
1296	872
1296	1581
1296	271
1297	872
1297	1707
1297	1581
1298	447
1299	1581
1300	872
1300	1081
1300	1117
1301	353
1301	872
1301	1581
1301	846
1301	1106
1302	389
1302	1323
1302	624
1302	1846
1302	447
1303	872
1303	1817
1304	1581
1304	1263
1305	872
1306	872
1306	1581
1306	471
1307	1581
1307	471
1308	471
1309	1581
1310	1525
1311	1081
1312	5
1312	1581
1312	14
1312	271
1312	1525
1312	471
1312	1944
1312	318
1313	1081
1314	872
1314	1581
1315	452
1315	872
1315	1770
1315	1581
1315	1296
1315	471
1316	1581
1316	471
1317	872
1317	1581
1317	846
1317	271
1317	977
1318	872
1318	1581
1319	977
1319	1581
1320	872
1320	1581
1321	872
1321	1081
1321	471
1322	872
1322	1581
1323	872
1323	27
1323	389
1324	1081
1325	872
1325	1581
1326	27
1326	1308
1326	1581
1327	1081
1327	452
1328	977
1328	1185
1329	1081
1329	210
1329	1817
1330	977
1330	210
1330	1581
1330	389
1331	210
1331	471
1331	388
1331	199
1332	1440
1332	872
1333	1081
1334	1081
1335	1106
1335	1581
1336	1820
1337	761
1337	210
1338	1081
1338	1581
1338	471
1339	1707
1340	507
1340	1581
1341	752
1341	1081
1341	1581
1342	1081
1343	1581
1344	507
1344	471
1345	1081
1345	471
1346	210
1347	977
1347	1581
1347	846
1348	891
1349	271
1350	1440
1350	1707
1350	1581
1350	1296
1350	507
1351	1570
1351	1581
1352	210
1352	1581
1352	471
1353	761
1354	210
1355	1581
1356	1570
1356	1804
1356	5
1357	210
1357	1747
1358	846
1359	1570
1359	355
1360	355
1360	1863
1360	977
1360	210
1360	1210
1360	507
1361	1707
1362	1081
1362	1581
1363	1081
1364	1081
1365	1081
1366	994
1366	5
1366	1581
1366	756
1366	1308
1367	1581
1368	210
1369	977
1370	1569
1370	1581
1370	1488
1370	376
1370	1081
1371	376
1371	1081
1372	1820
1373	1081
1374	1081
1374	225
1375	1944
1376	1081
1377	1081
1378	1581
1379	1488
1379	1081
1380	210
1380	1581
1381	1581
1381	271
1382	5
1382	1470
1383	1944
1383	355
1384	307
1384	355
1384	1581
1384	471
1385	977
1385	355
1385	1581
1385	471
1386	1081
1387	234
1387	507
1388	271
1389	1944
1389	5
1390	891
1391	1144
1391	1353
1392	1377
1392	452
1392	1581
1392	1296
1392	1081
1393	1817
1394	261
1394	1581
1394	846
1394	471
1394	1081
1394	447
1395	1581
1396	1081
1397	27
1397	1581
1398	1570
1398	1581
1399	1081
1400	1296
1401	1081
1402	1081
1403	1581
1404	1081
1405	1081
1406	1479
1406	872
1406	1581
1406	884
1406	507
1407	1581
1408	1081
1408	1581
1409	1817
1409	1581
1410	1081
1410	1581
1410	271
1411	1081
1412	88
1412	1081
1412	179
1413	1581
1414	698
1415	1081
1415	452
1415	318
1415	271
1416	376
1416	1081
1417	1081
1417	1817
1418	179
1418	1116
1418	1581
