1	8192
1	6659
1	8708
1	3588
1	8196
1	6664
1	8205
1	8721
1	6931
1	6932
1	6806
1	6941
1	6946
1	8485
1	8359
1	6707
1	8375
1	6712
1	4802
1	8515
1	6984
1	6859
1	6988
1	6860
1	6990
1	6732
1	8400
1	6992
1	6911
1	8276
1	7512
1	8672
1	8160
1	3174
1	7015
1	7016
1	7017
1	5990
1	8171
1	6767
1	6769
1	7031
1	6392
1	6905
1	6908
1	6910
1	10367
3	22145
3	17028
3	13446
3	21512
3	15502
3	20763
3	18465
3	21805
3	19757
3	22193
3	19249
3	13751
3	17469
3	22101
3	22102
3	14678
3	20958
3	22112
3	20452
3	21612
3	19060
3	17404
5	0
5	1
5	3
5	5
5	6
5	8
5	10
5	11
5	13
5	2063
5	16
5	2068
5	21
5	22
5	23
5	24
5	2073
5	26
5	27
5	28
5	29
5	2078
5	30
5	25
5	33
5	36
5	37
5	38
5	39
5	41
5	45
5	48
5	49
5	2098
5	50
5	51
5	52
5	54
5	55
5	56
5	57
5	59
5	6204
5	60
5	61
5	62
5	65
5	68
5	69
5	2118
5	71
5	70
5	78
5	80
5	81
5	82
5	83
5	84
5	85
5	86
5	87
5	88
5	89
5	90
5	2139
5	92
5	93
5	94
5	95
5	96
5	97
5	98
5	99
5	100
5	101
5	102
5	105
5	2154
5	106
5	108
5	109
5	110
5	115
5	116
5	6262
5	118
5	120
5	119
5	122
5	123
5	124
5	121
5	126
5	4224
5	129
5	128
5	130
5	131
5	133
5	132
5	136
5	137
5	138
5	140
5	144
5	4241
5	2194
5	2193
5	146
5	149
5	6294
5	2199
5	2200
5	150
5	145
5	155
5	156
5	4253
5	157
5	158
5	151
5	161
5	162
5	163
5	2213
5	167
5	168
5	4268
5	2221
5	174
5	4271
5	172
5	177
5	178
5	180
5	181
5	182
5	183
5	185
5	2234
5	186
5	188
5	189
5	187
5	191
5	192
5	193
5	6340
5	196
5	197
5	199
5	200
5	201
5	202
5	203
5	2252
5	2253
5	206
5	2255
5	205
5	209
5	210
5	211
5	212
5	213
5	214
5	215
5	216
5	218
5	219
5	220
5	222
5	224
5	225
5	226
5	2276
5	228
5	8422
5	230
5	231
5	2281
5	232
5	235
5	2284
5	237
5	233
5	234
5	2288
5	240
5	2291
5	244
5	2294
5	247
5	2296
5	248
5	2299
5	2300
5	251
5	2303
5	2304
5	2305
5	259
5	261
5	262
5	2311
5	263
5	264
5	2315
5	2316
5	2317
5	270
5	268
5	271
5	273
5	2322
5	272
5	277
5	282
5	6428
5	284
5	285
5	287
5	2336
5	2337
5	290
5	292
5	293
5	294
5	2343
5	6441
5	297
5	298
5	300
5	299
5	302
5	301
5	304
5	305
5	2354
5	306
5	308
5	312
5	2361
5	315
5	316
5	318
5	319
5	2369
5	322
5	2371
5	2372
5	321
5	325
5	2375
5	2376
5	326
5	2378
5	327
5	329
5	333
5	334
5	335
5	6480
5	337
5	341
5	342
5	344
5	346
5	347
5	348
5	349
5	350
5	353
5	354
5	355
5	357
5	362
5	364
5	2415
5	370
5	372
5	375
5	376
5	377
5	379
5	8572
5	382
5	2431
5	384
5	385
5	386
5	388
5	389
5	393
5	396
5	398
5	399
5	402
5	403
5	404
5	405
5	406
5	407
5	2457
5	411
5	414
5	416
5	417
5	418
5	419
5	421
5	2471
5	423
5	425
5	424
5	426
5	429
5	430
5	2482
5	4532
5	2484
5	437
5	439
5	440
5	442
5	2491
5	444
5	449
5	450
5	455
5	4552
5	457
5	458
5	2508
5	2510
5	475
5	476
5	482
5	483
5	484
5	488
5	2540
5	494
5	501
5	502
5	503
5	510
5	514
5	2563
5	2565
5	519
5	4617
5	523
5	2577
5	536
5	537
5	542
5	551
5	556
5	6701
5	2608
5	562
5	2611
5	564
5	568
5	570
5	573
5	575
5	576
5	580
5	2629
5	582
5	583
5	586
5	587
5	588
5	590
5	591
5	592
5	2641
5	593
5	595
5	596
5	597
5	10840
5	604
5	607
5	608
5	609
5	610
5	611
5	613
5	614
5	615
5	616
5	617
5	619
5	620
5	622
5	6768
5	2672
5	626
5	629
5	633
5	635
5	2684
5	642
5	643
5	647
5	648
5	649
5	652
5	653
5	654
5	655
5	656
5	657
5	2708
5	664
5	4761
5	668
5	672
5	8865
5	675
5	682
5	684
5	687
5	691
5	693
5	694
5	696
5	697
5	698
5	699
5	705
5	2754
5	715
5	719
5	720
5	721
5	722
5	2771
5	724
5	723
5	726
5	727
5	2776
5	6873
5	729
5	731
5	732
5	734
5	735
5	736
5	738
5	739
5	740
5	741
5	742
5	743
5	744
5	745
5	148
5	748
5	749
5	2798
5	750
5	752
5	753
5	754
5	751
5	756
5	758
5	759
5	761
5	762
5	763
5	766
5	767
5	769
5	771
5	772
5	774
5	775
5	776
5	4873
5	777
5	4875
5	780
5	779
5	782
5	783
5	784
5	785
5	786
5	787
5	789
5	794
5	796
5	798
5	799
5	801
5	803
5	805
5	808
5	810
5	813
5	816
5	817
5	819
5	820
5	822
5	823
5	2872
5	825
5	824
5	827
5	828
5	829
5	835
5	838
5	842
5	844
5	852
5	853
5	861
5	863
5	864
5	865
5	866
5	867
5	868
5	870
5	871
5	872
5	873
5	875
5	876
5	877
5	878
5	880
5	881
5	882
5	883
5	887
5	889
5	890
5	892
5	893
5	895
5	896
5	897
5	898
5	899
5	2949
5	7048
5	906
5	911
5	11152
5	913
5	918
5	919
5	921
5	924
5	2981
5	934
5	938
5	2988
5	940
5	943
5	945
5	2999
5	953
5	957
5	3006
5	960
5	3009
5	966
5	3016
5	973
5	982
5	983
5	13274
5	986
5	987
5	989
5	3040
5	3043
5	998
5	1002
5	1005
5	3054
5	3055
5	1007
5	1012
5	1019
5	204
5	1032
5	1033
5	1034
5	1036
5	1037
5	1042
5	5141
5	3094
5	1047
5	1049
5	1056
5	1059
5	1060
5	7206
5	1063
5	3112
5	3114
5	1068
5	1071
5	1072
5	1074
5	3126
5	1079
5	1081
5	1087
5	1088
5	1093
5	1094
5	1095
5	1096
5	9292
5	1103
5	1104
5	1106
5	1112
5	3168
5	1127
5	1131
5	1137
5	1139
5	3192
5	1146
5	1150
5	3203
5	1155
5	1165
5	3215
5	1171
5	9366
5	1174
5	1176
5	1179
5	1180
5	1181
5	1186
5	3235
5	1188
5	1187
5	1194
5	3244
5	1197
5	1198
5	1199
5	1201
5	1203
5	1204
5	1205
5	1208
5	1209
5	3258
5	1211
5	1212
5	3264
5	3266
5	1219
5	3269
5	13512
5	1226
5	1227
5	1237
5	1239
5	3293
5	1246
5	3298
5	1258
5	1263
5	1264
5	1270
5	1277
5	7422
5	1292
5	3358
5	1312
5	5409
5	9522
5	1356
5	3405
5	1366
5	1382
5	3436
5	1389
5	3454
5	3463
5	3490
5	3496
5	1450
5	1459
5	1460
5	1462
5	3514
5	1467
5	1468
5	1469
5	1470
5	1476
5	1478
5	1479
5	1484
5	1485
5	1487
5	1488
5	1489
5	1493
5	3543
5	1495
5	1498
5	1500
5	1502
5	1503
5	3552
5	1506
5	1507
5	3557
5	1509
5	1511
5	1513
5	1517
5	1522
5	1531
5	3582
5	3586
5	1543
5	1546
5	1547
5	3597
5	3599
5	1559
5	1564
5	3614
5	1571
5	1583
5	1599
5	1600
5	3650
5	5704
5	1614
5	3678
5	324
5	3681
5	1633
5	3693
5	1648
5	3699
5	1662
5	3714
5	3717
5	3726
5	3733
5	1685
5	5784
5	1688
5	1696
5	5797
5	9904
5	1716
5	1722
5	1723
5	1729
5	1746
5	1754
5	1756
5	1759
5	3817
5	1770
5	1771
5	3822
5	1774
5	3825
5	1787
5	1788
5	1790
5	3841
5	1795
5	12047
5	3855
5	3856
5	3859
5	3866
5	3875
5	1828
5	1840
5	1845
5	3900
5	3904
5	1860
5	1870
5	5967
5	3924
5	1877
5	3928
5	1888
5	1890
5	3959
5	6008
5	1916
5	1922
5	1925
5	1932
5	3995
5	1957
5	1970
5	4032
5	8141
5	1998
5	2019
5	2034
5	2044
11	18886
11	19120
11	21847
11	13816
11	20798
13	18497
13	19561
13	3386
13	16405
13	4058
19	13190
19	11911
19	6157
19	11791
19	6290
