464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
448	18447
448	8492
448	20000
970	830
827	2973
827	20349
827	8504
827	20892
827	6323
827	27915
970	830
1056	3949
1056	16922
331	23735
784	32145
784	1013
784	18792
288	21497
288	29880
288	20516
288	4648
288	22529
288	20516
464	7389
464	29707
464	17399
464	23755
464	22648
464	11630
1711	2932
767	3500
767	5289
767	3477
767	12949
767	6624
80	27397
367	2220
2003	32451
1867	15564
1867	3435
1867	31431
1867	27186
1867	10797
1867	30261
1867	32564
1867	17594
331	18992
331	20745
331	29406
719	7324
719	13525
358	29790
297	11046
297	6410
61	18975
61	15452
61	26876
61	1451
61	28628
581	32749
61	12757
61	8644
61	13880
61	19467
444	12317
444	13687
1155	26249
1155	25647
1155	24769
1155	11406
311	26488
311	30257
311	31127
311	31056
311	22317
311	9960
311	23137
311	3191
311	24883
311	14788
311	4294
311	3041
311	5589
311	1422
311	17667
311	22825
311	22535
311	32076
311	12809
1913	21762
2124	16920
2124	15202
2124	21745
1836	28459
1061	14839
1061	30257
1061	24503
1061	23120
1061	20785
1061	12475
1061	6233
1061	21587
1836	9243
1836	17546
1703	9875
1703	28756
1703	29238
1703	32776
934	26518
934	5549
934	24936
934	26518
934	5549
2124	5721
2124	3794
2124	10095
464	12994
1970	30568
1418	16542
1418	27740
1990	30867
950	3376
906	17064
1066	21301
1820	5664
1820	16571
1820	30125
1820	2422
1820	2786
1820	9452
1820	1025
1820	14735
1820	3668
1820	11028
1820	20013
906	7503
906	12450
629	9638
629	26155
934	32233
934	7186
1529	11610
223	31695
223	18152
629	21325
619	27099
581	8300
601	17559
934	566
934	25627
934	18814
934	14579
934	6176
613	27169
613	3705
613	31367
934	1110
934	1110
61	27253
61	3113
61	15564
61	7633
61	11926
61	13806
61	2942
61	8485
61	25876
61	27466
61	27910
61	20244
61	1068
61	13596
61	19383
61	5538
61	20509
61	1569
61	32873
61	8032
61	22374
61	15882
61	26737
61	7703
61	17485
61	1623
61	23220
61	20100
61	21743
61	21369
61	23128
61	11086
61	26618
61	13168
61	3635
61	6762
61	20984
61	10310
61	1783
61	17005
61	12892
61	14758
61	8204
61	24244
61	10131
61	28523
61	13207
61	18603
61	20877
61	11790
61	24434
61	6408
61	25603
61	12235
61	11471
61	860
61	79
61	30474
61	21491
61	28603
61	30049
61	22854
61	79
61	30474
61	21491
61	22876
61	30049
61	22854
61	30474
61	21491
61	31052
61	30049
61	22854
906	21325
906	28129
444	18332
444	1104
444	20698
860	25888
860	31388
860	600
860	30810
860	13732
860	7833
860	24480
860	24131
860	25965
860	12482
860	23843
860	15789
860	6865
860	17256
860	8430
860	32318
860	26551
860	18872
860	31633
860	31701
860	23204
860	16909
860	13096
860	12458
860	32057
860	11799
860	22108
860	10426
860	18510
860	10880
860	17420
860	7720
860	12279
860	9626
860	17291
860	19098
860	14436
860	16312
860	12813
860	24011
860	21398
1623	19674
1283	12347
1283	932
1396	6507
348	6161
348	30859
348	31407
348	6281
348	12605
1283	16992
1283	5258
1283	7481
1283	11356
1283	29125
1283	32177
1283	27944
1283	5716
1283	12347
1283	932
1283	12350
1283	20509
2124	1236
2124	28167
1283	29125
1283	12347
1283	932
1283	20509
2124	9940
2124	27241
827	22361
827	7408
827	11675
827	27253
827	19
827	18710
827	18186
719	11404
2133	24627
2133	29404
2133	30246
2133	27309
2133	10630
2133	32400
2133	23311
2133	11994
2133	11358
2133	25675
2133	10105
2133	8980
2133	15844
2133	11747
2133	9274
2133	25425
2133	7914
2133	8475
2133	30836
2133	32824
2133	20508
2133	4275
2133	17252
2133	19172
2133	9645
2133	24817
2133	16571
2133	1025
2133	23393
2133	11404
2133	16799
2133	18886
2133	19724
2133	4333
2133	9151
2133	25346
2133	597
2133	31915
2133	28316
2133	2057
2133	4946
2133	21249
2133	20732
2133	15508
2133	22238
2133	26726
2133	27169
2133	32907
2133	18588
2133	6796
2133	11576
2133	17793
2133	7088
2133	13605
2133	14853
2133	3525
2133	17527
2133	15106
2133	26112
2133	19194
2133	32447
2133	25888
2133	12953
2133	3089
2133	16480
2133	18691
2133	26198
2133	17335
2133	23080
2133	24756
2133	4193
2133	30233
2133	7012
2133	6385
2133	12434
2133	20442
827	26992
827	8504
827	20892
827	32690
827	16727
827	12753
1992	31038
962	4783
2124	9989
2124	19227
2124	4389
1418	8302
1693	30995
1693	13205
1990	7674
1728	12755
1728	21358
1728	18799
444	30257
444	25970
1418	8302
1418	19691
1418	22561
288	23590
850	18333
850	8452
850	3671
850	18350
850	10279
850	27241
850	24531
850	12711
962	12994
581	20684
581	20509
581	32749
581	30474
581	5646
581	24596
581	29462
581	17890
581	13555
581	23855
581	3262
1836	3076
1836	24945
1836	12663
1836	20684
1836	5280
1836	27627
1836	31298
1836	27763
1836	19119
1966	7505
1966	16739
1047	32597
1047	12454
1681	26840
1681	27779
1990	30867
1990	23754
1792	24010
1112	19671
1990	30867
1418	8302
1418	19691
1418	22561
288	23590
850	18333
850	8452
850	3671
850	18350
850	10279
850	27241
850	24531
850	12711
962	12994
581	20684
581	20509
581	32749
581	30474
581	5646
581	24596
581	29462
581	17890
581	13555
581	23855
581	3262
1836	3076
1836	24945
1836	12663
1836	20684
1836	5280
1836	27627
1836	31298
1836	27763
1836	19119
1966	7505
1966	16739
1047	32597
1047	12454
1681	26840
1681	27779
1990	30867
1990	23754
1792	24010
1112	19671
1990	30867
1418	8302
1418	19691
1418	22561
288	23590
850	18333
850	8452
850	3671
850	18350
850	10279
850	27241
850	24531
850	12711
962	12994
581	20684
581	20509
581	32749
581	30474
581	5646
581	24596
581	29462
581	17890
581	13555
581	23855
581	3262
1836	3076
1836	24945
1836	12663
1836	20684
1836	5280
1836	27627
1836	31298
1836	27763
1836	19119
1966	7505
1966	16739
1047	32597
1047	12454
1681	26840
1681	27779
1990	30867
1990	23754
1792	24010
1112	19671
1990	30867
1418	8302
1418	19691
1418	22561
288	23590
850	18333
850	8452
850	3671
850	18350
850	10279
850	27241
850	24531
850	12711
962	12994
581	20684
581	20509
581	32749
581	30474
581	5646
581	24596
581	29462
581	17890
581	13555
581	23855
581	3262
1836	3076
1836	24945
1836	12663
1836	20684
1836	5280
1836	27627
1836	31298
1836	27763
1836	19119
1966	7505
1966	16739
1047	32597
1047	12454
1681	26840
1681	27779
1990	30867
1990	23754
1792	24010
1112	19671
1990	30867
1418	8302
1418	19691
1418	22561
288	23590
850	18333
850	8452
850	3671
850	18350
850	10279
850	27241
850	24531
850	12711
962	12994
581	20684
581	20509
581	32749
581	30474
581	5646
581	24596
581	29462
581	17890
581	13555
581	23855
581	3262
1836	3076
1836	24945
1836	12663
1836	20684
1836	5280
1836	27627
1836	31298
1836	27763
1836	19119
1966	7505
1966	16739
1047	32597
1047	12454
1681	26840
1681	27779
1990	30867
1990	23754
1792	24010
1112	19671
1990	30867
1418	8302
1418	19691
1418	22561
288	23590
850	18333
850	8452
850	3671
850	18350
850	10279
850	27241
850	24531
850	12711
962	12994
581	20684
581	20509
581	32749
581	30474
581	5646
581	24596
581	29462
581	17890
581	13555
581	23855
581	3262
1836	3076
1836	24945
1836	12663
1836	20684
1836	5280
1836	27627
1836	31298
1836	27763
1836	19119
1966	7505
1966	16739
1047	32597
1047	12454
1681	26840
1681	27779
1990	30867
1990	23754
1792	24010
1112	19671
1990	30867
1836	31298
1836	4439
1836	16313
1836	21841
1836	9108
1836	7503
1836	12450
1164	11675
1164	18710
934	17787
934	17787
1654	19
1164	8504
1164	19984
1164	8709
1164	24783
1164	4638
1164	9162
1164	15088
1164	23797
1164	5805
1164	18846
1164	32724
1164	5037
1164	11997
1164	10324
1164	14089
1164	14273
1164	20540
1164	19905
1164	31159
1164	12365
1164	12417
1164	7636
1164	6508
1164	23877
1164	25419
1164	5954
1164	9326
1164	29394
1164	3847
1164	32039
1164	4694
1164	6688
1164	30151
1164	2926
1164	259
1164	2609
1164	26032
1164	27253
1164	3113
1164	30474
1164	15838
1164	7189
1164	30644
1164	26461
1164	6269
2133	20442
1587	29723
444	13584
444	22264
1825	20239
1825	30702
1825	1114
1825	19405
1825	18461
1825	28828
1825	7970
1825	25140
1825	31710
1825	10669
1825	3896
1825	28834
1825	9960
1825	21071
1825	5657
1825	12675
1825	24414
1825	642
1825	21336
1703	7205
1703	6461
1703	4998
1703	20142
1061	9960
1061	16645
1061	25824
1061	11748
1061	16645
1061	15050
1448	26459
1448	6749
1448	21325
1836	5272
1836	16221
464	27394
464	18278
2091	9243
2091	8939
2091	22131
377	631
377	21325
377	1648
377	17667
377	22352
377	12092
377	26861
784	8072
784	28969
784	26460
784	28637
331	1720
444	18332
1399	5893
581	26488
581	23059
581	14041
581	26431
581	5666
581	9926
581	2914
581	24674
581	12663
581	15050
581	1155
581	16627
444	9940
1399	5893
1399	13341
1410	32887
1558	15715
1384	22707
331	1720
827	20058
331	22228
331	9903
1384	21412
601	14247
1773	32145
1773	26060
1773	27510
1773	4729
1773	5112
1773	1116
1773	24097
1773	5864
1384	28929
1384	21412
691	6046
691	29125
691	7284
691	22250
691	23746
691	29754
718	18441
718	5612
1384	4715
1384	20561
1384	12455
1384	8282
1384	12755
1384	13757
1384	9273
1384	5615
1384	11684
1384	22936
1384	11062
1384	19701
1384	18761
1384	9810
1384	18335
1384	26840
1384	13250
1384	7656
1384	28245
1384	18333
1384	12322
1384	3490
1384	24707
1384	6161
1384	12190
1384	23117
1384	20657
1384	12042
1384	21107
1384	25564
1384	9938
1384	17170
1384	26595
1384	14432
1384	14036
1384	5488
1384	5664
1384	16571
1384	10528
1384	8832
1384	4641
1384	23393
1384	10358
1384	6401
1384	6372
1384	27499
1384	27070
1384	14676
1384	3192
1384	7562
1384	1737
1384	13048
1384	4714
1384	21161
1384	11561
1384	2618
1384	6874
1384	7727
1384	8542
1384	24766
1384	26484
1384	3482
1384	27356
1384	9940
1384	1075
1384	4597
1384	24531
1384	15968
1384	19143
1384	26171
1384	31317
1384	24770
1384	5498
1396	5664
1396	16571
1396	10528
1396	8832
1396	4641
1396	23393
464	20561
464	12455
331	1720
444	18332
1399	5893
581	26488
581	23059
581	14041
581	26431
581	5666
581	9926
581	2914
581	24674
581	12663
581	15050
581	1155
581	16627
444	9940
1399	5893
1399	13341
1410	32887
1558	15715
1384	22707
331	1720
827	20058
331	22228
331	9903
1384	21412
601	14247
1773	32145
1773	26060
1773	27510
1773	4729
1773	5112
1773	1116
1773	24097
1773	5864
1384	28929
1384	21412
691	6046
691	29125
691	7284
691	22250
691	23746
691	29754
718	18441
